name,state,Class_name,Shape_Area
West Kameng,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",860810.1618
West Kameng,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",214832.3914
West Kameng,Arunachal Pradesh,"MostlyDeciduousForest->Grassland,Scrub,orShrub",214950.2627
West Kameng,Arunachal Pradesh,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,214665.192
West Kameng,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",107483.1401
West Kameng,Arunachal Pradesh,NoChange,3161905939
West Kameng,Arunachal Pradesh,Other,3098759480
Kurung Kumey,Arunachal Pradesh,MostlyCropland->ArtificialSurfaceorUrbanArea,108194.6572
Kurung Kumey,Arunachal Pradesh,MostlyDeciduousForest->SurfaceWater,5996.721352
Kurung Kumey,Arunachal Pradesh,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,108191.9051
Kurung Kumey,Arunachal Pradesh,NoChange,2186705465
Kurung Kumey,Arunachal Pradesh,Other,3517198053
East Kameng,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",107676.7433
East Kameng,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",2369807.306
East Kameng,Arunachal Pradesh,NoChange,2985340476
East Kameng,Arunachal Pradesh,Other,2608096457
Pakke Kessang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",107111.9967
Pakke Kessang,Arunachal Pradesh,NoChange,1893262338
Pakke Kessang,Arunachal Pradesh,Other,524917825.5
Tawang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",431176.2157
Tawang,Arunachal Pradesh,MostlyCropland->MostlyDeciduousForest,107798.8585
Tawang,Arunachal Pradesh,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,107883.3337
Tawang,Arunachal Pradesh,NoChange,721213254.7
Tawang,Arunachal Pradesh,Other,2385231801
Kohima,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",849407.8612
Kohima,Nagaland,"Grassland,Scrub,orShrub->MostlyDeciduousForest",106027.0194
Kohima,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",294606.4384
Kohima,Nagaland,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",106044.2739
Kohima,Nagaland,NoChange,666404772.5
Kohima,Nagaland,Other,972717707.7
Dimapur,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",106148.1412
Dimapur,Nagaland,"Grassland,Scrub,orShrub->MostlyDeciduousForest",106098.604
Dimapur,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",449390.5259
Dimapur,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,1700547.672
Dimapur,Nagaland,NoChange,559704081.8
Dimapur,Nagaland,Other,525254000.3
Peren,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",105977.8224
Peren,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",211999.9252
Peren,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,105972.9367
Peren,Nagaland,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",105760.7184
Peren,Nagaland,NoChange,1040009276
Peren,Nagaland,Other,1081459321
Senapati,Manipur,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",211765.0101
Senapati,Manipur,"Grassland,Scrub,orShrub->MostlyDeciduousForest",8810209.225
Senapati,Manipur,MostlyCropland->ArtificialSurfaceorUrbanArea,634562.3317
Senapati,Manipur,NoChange,1037952711
Senapati,Manipur,Other,1099263430
Phek,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",424379.8242
Phek,Nagaland,"Grassland,Scrub,orShrub->MostlyDeciduousForest",1446031.352
Phek,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",636646.1706
Phek,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,106115.9204
Phek,Nagaland,MostlyCropland->MostlyDeciduousForest,106130.7939
Phek,Nagaland,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,106036.8835
Phek,Nagaland,NoChange,991705126.2
Phek,Nagaland,Other,1333751566
Kiphire,Nagaland,"Grassland,Scrub,orShrub->MostlyDeciduousForest",4783012.77
Kiphire,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",1582041.384
Kiphire,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,106215.3074
Kiphire,Nagaland,MostlyCropland->MostlyDeciduousForest,1062921.639
Kiphire,Nagaland,NoChange,509276860.2
Kiphire,Nagaland,Other,882534324.8
Zunheboto,Nagaland,"Grassland,Scrub,orShrub->MostlyDeciduousForest",106519.3608
Zunheboto,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",1714797.906
Zunheboto,Nagaland,NoChange,861492414.1
Zunheboto,Nagaland,Other,1094695334
Golaghat,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",321130.3463
Golaghat,Assam,"Grassland,Scrub,orShrub->SurfaceWater",107060.0024
Golaghat,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,1282844.79
Golaghat,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",107020.8241
Golaghat,Assam,NoChange,2638933980
Golaghat,Assam,Other,1465162786
Wokha,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",532384.1526
Wokha,Nagaland,"Grassland,Scrub,orShrub->MostlyDeciduousForest",212786.0263
Wokha,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",1705025.935
Wokha,Nagaland,NoChange,1054241060
Wokha,Nagaland,Other,923766724.1
Tuensang,Nagaland,"Grassland,Scrub,orShrub->MostlyDeciduousForest",532321.1025
Tuensang,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",1685926.276
Tuensang,Nagaland,MostlyCropland->MostlyNeedleleaf/EvergreenForest,106626.1656
Tuensang,Nagaland,NoChange,884310568.1
Tuensang,Nagaland,Other,1255232581
Mokokchung,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",213364.733
Mokokchung,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",233268.7022
Mokokchung,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,320024.0816
Mokokchung,Nagaland,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,213549.7707
Mokokchung,Nagaland,NoChange,1053350596
Mokokchung,Nagaland,Other,955778185
Noklak,Nagaland,NoChange,267171182.2
Noklak,Nagaland,Other,240074274.5
Jorhat,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",749383.3741
Jorhat,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,2782906.988
Jorhat,Assam,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,107062.6308
Jorhat,Assam,NoChange,1411196227
Jorhat,Assam,Other,909579928.5
Mon,Nagaland,"Grassland,Scrub,orShrub->MostlyDeciduousForest",320860.3347
Mon,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",3744964.056
Mon,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,428203.4325
Mon,Nagaland,MostlyCropland->MostlyNeedleleaf/EvergreenForest,320877.6202
Mon,Nagaland,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",106767.0157
Mon,Nagaland,NoChange,1246001328
Mon,Nagaland,Other,1492260280
Longleng,Nagaland,"Grassland,Scrub,orShrub->MostlyDeciduousForest",427411.1505
Longleng,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",1068836.692
Longleng,Nagaland,MostlyCropland->MostlyNeedleleaf/EvergreenForest,748588.8313
Longleng,Nagaland,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,106836.5904
Longleng,Nagaland,NoChange,331857826.7
Longleng,Nagaland,Other,400677330.9
Longding,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",3214039.202
Longding,Arunachal Pradesh,MostlyCropland->MostlyNeedleleaf/EvergreenForest,214390.2638
Longding,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",321450.359
Longding,Arunachal Pradesh,NoChange,556331083.3
Longding,Arunachal Pradesh,Other,596632850.5
Papum Pare,Arunachal Pradesh,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",2832215.721
Papum Pare,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",214912.7851
Papum Pare,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",322123.9965
Papum Pare,Arunachal Pradesh,MostlyCropland->ArtificialSurfaceorUrbanArea,1288930.074
Papum Pare,Arunachal Pradesh,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,322302.4787
Papum Pare,Arunachal Pradesh,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,322353.2218
Papum Pare,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",430146.8815
Papum Pare,Arunachal Pradesh,NoChange,3206015637
Papum Pare,Arunachal Pradesh,Other,1167651188
Lakhimpur,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",498524.9678
Lakhimpur,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",538070.8778
Lakhimpur,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,1290059.75
Lakhimpur,Assam,MostlyCropland->MostlyDeciduousForest,645567.2835
Lakhimpur,Assam,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,107531.3786
Lakhimpur,Assam,NoChange,2272745310
Lakhimpur,Assam,Other,1432974815
Majuli,Assam,MostlyCropland->Barearea,745989.9704
Majuli,Assam,NoChange,870596165.3
Majuli,Assam,Other,685212512.3
Lower Subansiri,Arunachal Pradesh,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",107845.114
Lower Subansiri,Arunachal Pradesh,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,107831.5083
Lower Subansiri,Arunachal Pradesh,NoChange,1284458835
Lower Subansiri,Arunachal Pradesh,Other,634631919.9
Kamle,Arunachal Pradesh,NoChange,1327936197
Kamle,Arunachal Pradesh,Other,452377425.2
Sivasagar,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,911255.457
Sivasagar,Assam,MostlyCropland->Barearea,5034.851893
Sivasagar,Assam,NoChange,1285513398
Sivasagar,Assam,Other,702295306.9
Charaideo,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,54706.47467
Charaideo,Assam,NoChange,830403093.2
Charaideo,Assam,Other,523738358.9
Dhemaji,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",432021.5017
Dhemaji,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",323076.2728
Dhemaji,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",108144.749
Dhemaji,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,2479974.448
Dhemaji,Assam,MostlyCropland->Barearea,540264.8921
Dhemaji,Assam,MostlyCropland->MostlyDeciduousForest,107695.6985
Dhemaji,Assam,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,754073.7938
Dhemaji,Assam,NoChange,2446687495
Dhemaji,Assam,Other,791825242.8
Dibrugarh,Assam,Barearea->SurfaceWater,431495.1151
Dibrugarh,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",107785.2179
Dibrugarh,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",863173.4127
Dibrugarh,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,3446601.974
Dibrugarh,Assam,MostlyCropland->Barearea,215517.4045
Dibrugarh,Assam,MostlyCropland->SurfaceWater,107869.6661
Dibrugarh,Assam,MostlyCropland->SwampyorOftenFloodedVegetation,107899.7533
Dibrugarh,Assam,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,107752.5952
Dibrugarh,Assam,NoChange,3036426270
Dibrugarh,Assam,Other,1280126243
Upper Subansiri,Arunachal Pradesh,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",108278.1777
Upper Subansiri,Arunachal Pradesh,NoChange,3557022036
Upper Subansiri,Arunachal Pradesh,Other,4829169091
West Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",325395.0887
West Siang,Arunachal Pradesh,NoChange,1258665372
West Siang,Arunachal Pradesh,Other,463490481.9
Leparada,Arunachal Pradesh,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",433095.9512
Leparada,Arunachal Pradesh,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,108272.5808
Leparada,Arunachal Pradesh,NoChange,772748938.8
Leparada,Arunachal Pradesh,Other,226302465.4
Siang,Arunachal Pradesh,"MostlyDeciduousForest->Grassland,Scrub,orShrub",218048.5005
Siang,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",108988.0869
Siang,Arunachal Pradesh,NoChange,2947922664
Siang,Arunachal Pradesh,Other,1452126127
Lower Siang,Arunachal Pradesh,NoChange,2021361063
Lower Siang,Arunachal Pradesh,Other,304451583.5
Kra Daadi,Arunachal Pradesh,NoChange,1638123278
Kra Daadi,Arunachal Pradesh,Other,1187925638
Tirap,Arunachal Pradesh,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",214612.1916
Tirap,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",214649.9165
Tirap,Arunachal Pradesh,NoChange,836914594.1
Tirap,Arunachal Pradesh,Other,550346893.8
Tinsukia,Assam,Barearea->SurfaceWater,324191.0219
Tinsukia,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",215796.7546
Tinsukia,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",973407.4738
Tinsukia,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",8871382.921
Tinsukia,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,5067375.318
Tinsukia,Assam,MostlyCropland->MostlyDeciduousForest,324206.4439
Tinsukia,Assam,MostlyCropland->MostlyNeedleleaf/EvergreenForest,323746.7254
Tinsukia,Assam,MostlyCropland->SurfaceWater,108042.5206
Tinsukia,Assam,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,107891.5629
Tinsukia,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",432713.8161
Tinsukia,Assam,NoChange,3164840233
Tinsukia,Assam,Other,1686017911
Tinsukia,Assam,"SwampyorOftenFloodedVegetation->Grassland,Scrub,orShrub",107951.7952
Namsai,Arunachal Pradesh,"MostlyDeciduousForest->Grassland,Scrub,orShrub",108070.1031
Namsai,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",9306340.081
Namsai,Arunachal Pradesh,NoChange,1317933885
Namsai,Arunachal Pradesh,Other,418635821.1
Namsai,Arunachal Pradesh,"SwampyorOftenFloodedVegetation->Grassland,Scrub,orShrub",324403.7618
Changlang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",5305.960877
Changlang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",539029.3695
Changlang,Arunachal Pradesh,MostlyCropland->ArtificialSurfaceorUrbanArea,322970.9213
Changlang,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",431487.0175
Changlang,Arunachal Pradesh,NoChange,4549437122
Changlang,Arunachal Pradesh,Other,1889973120
Lohit,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",318977.0771
Lohit,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",3137276.039
Lohit,Arunachal Pradesh,MostlyCropland->MostlyNeedleleaf/EvergreenForest,108180.8041
Lohit,Arunachal Pradesh,MostlyCropland->SwampyorOftenFloodedVegetation,216303.4129
Lohit,Arunachal Pradesh,"MostlyDeciduousForest->Grassland,Scrub,orShrub",433084.7883
Lohit,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",12635225.59
Lohit,Arunachal Pradesh,NoChange,2268845463
Lohit,Arunachal Pradesh,Other,1346289515
Lower Dibang Valley,Arunachal Pradesh,"Grassland,Scrub,orShrub->Barearea",217109.737
Lower Dibang Valley,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",108471.5954
Lower Dibang Valley,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",3671997.86
Lower Dibang Valley,Arunachal Pradesh,MostlyCropland->MostlyDeciduousForest,108564.7945
Lower Dibang Valley,Arunachal Pradesh,MostlyCropland->MostlyNeedleleaf/EvergreenForest,433847.9762
Lower Dibang Valley,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",216542.4096
Lower Dibang Valley,Arunachal Pradesh,NoChange,2664437669
Lower Dibang Valley,Arunachal Pradesh,Other,2156233346
Anjaw,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",434074.1712
Anjaw,Arunachal Pradesh,MostlyCropland->MostlyDeciduousForest,108378.86
Anjaw,Arunachal Pradesh,"MostlyDeciduousForest->Grassland,Scrub,orShrub",1193630.972
Anjaw,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",1083625.773
Anjaw,Arunachal Pradesh,NoChange,2430501553
Anjaw,Arunachal Pradesh,Other,5506131570
East Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",433439.7738
East Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",649870.7403
East Siang,Arunachal Pradesh,MostlyCropland->ArtificialSurfaceorUrbanArea,758517.4474
East Siang,Arunachal Pradesh,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,108356.4415
East Siang,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",433748.5349
East Siang,Arunachal Pradesh,NoChange,1750947543
East Siang,Arunachal Pradesh,Other,487729490.9
Shi Yomi,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",435903.4949
Shi Yomi,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",327591.9169
Shi Yomi,Arunachal Pradesh,NoChange,1043883721
Shi Yomi,Arunachal Pradesh,Other,2397698010
Dibang Valley,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",1686441.008
Dibang Valley,Arunachal Pradesh,"MostlyDeciduousForest->Grassland,Scrub,orShrub",764057.0452
Dibang Valley,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",545773.4751
Dibang Valley,Arunachal Pradesh,NoChange,4111909235
Dibang Valley,Arunachal Pradesh,Other,8237971042
Upper Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",173804.22
Upper Siang,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",219065.6823
Upper Siang,Arunachal Pradesh,NoChange,3930271831
Upper Siang,Arunachal Pradesh,Other,4892042012
