name,state,Class_name,Shape_Area
Zunheboto,Nagaland,NoChange,872550340.7
Zunheboto,Nagaland,Other,1084182032
Golaghat,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,9265.954666
Golaghat,Assam,NoChange,2641044300
Golaghat,Assam,Other,1456853805
Golaghat,Assam,SurfaceWater->Barearea,6829815.328
Golaghat,Assam,SurfaceWater->MostlyCropland,535333.9954
Golaghat,Assam,SurfaceWater->SparseVegetation,321127.718
Golaghat,Assam,SurfaceWater->SwampyorOftenFloodedVegetation,321174.7505
Wokha,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",2129581.942
Wokha,Nagaland,"Grassland,Scrub,orShrub->MostlyDeciduousForest",106585.3794
Wokha,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",532554.1622
Wokha,Nagaland,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",106559.9305
Wokha,Nagaland,NoChange,1012527008
Wokha,Nagaland,Other,965055691.1
Tuensang,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",639654.9199
Tuensang,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,106603.1905
Tuensang,Nagaland,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",533598.8719
Tuensang,Nagaland,NoChange,896071113.6
Tuensang,Nagaland,Other,1244517052
Mokokchung,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",640385.1449
Mokokchung,Nagaland,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,106687.4841
Mokokchung,Nagaland,NoChange,998627584.7
Mokokchung,Nagaland,Other,1010734331
Noklak,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,319702.7048
Noklak,Nagaland,NoChange,268040711.7
Noklak,Nagaland,Other,238885042.4
Jorhat,Assam,NoChange,1407474215
Jorhat,Assam,Other,914971259.7
Jorhat,Assam,SurfaceWater->Barearea,1970033.945
Mon,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",107052.1828
Mon,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,642294.7144
Mon,Nagaland,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",855542.651
Mon,Nagaland,NoChange,1291393040
Mon,Nagaland,Other,1450185351
Longleng,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",427336.0062
Longleng,Nagaland,NoChange,328388476.4
Longleng,Nagaland,Other,406071018.3
Longding,Arunachal Pradesh,NoChange,606134801.1
Longding,Arunachal Pradesh,Other,550579012.5
Papum Pare,Arunachal Pradesh,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",1074017.316
Papum Pare,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",107782.4968
Papum Pare,Arunachal Pradesh,MostlyCropland->ArtificialSurfaceorUrbanArea,966675.4934
Papum Pare,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",322661.5189
Papum Pare,Arunachal Pradesh,NoChange,3216313417
Papum Pare,Arunachal Pradesh,Other,1160615257
Lakhimpur,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",107536.7281
Lakhimpur,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,107534.0379
Lakhimpur,Assam,NoChange,2280209207
Lakhimpur,Assam,Other,1427112262
Lakhimpur,Assam,SurfaceWater->Barearea,1263339.427
Majuli,Assam,MostlyCropland->Barearea,536911.4853
Majuli,Assam,NoChange,864772329.5
Majuli,Assam,Other,683935580.5
Majuli,Assam,SurfaceWater->Barearea,6344969.069
Majuli,Assam,SurfaceWater->MostlyCropland,964877.0961
Lower Subansiri,Arunachal Pradesh,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",862821.1483
Lower Subansiri,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",107766.1699
Lower Subansiri,Arunachal Pradesh,MostlyCropland->ArtificialSurfaceorUrbanArea,1294578.456
Lower Subansiri,Arunachal Pradesh,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,539132.8966
Lower Subansiri,Arunachal Pradesh,NoChange,1276276410
Lower Subansiri,Arunachal Pradesh,Other,640225723.3
Kamle,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",432310.7159
Kamle,Arunachal Pradesh,NoChange,1304906307
Kamle,Arunachal Pradesh,Other,474975004.6
Sivasagar,Assam,NoChange,1280367580
Sivasagar,Assam,Other,708357414.9
Charaideo,Assam,NoChange,830533171.7
Charaideo,Assam,Other,523662986.8
Dhemaji,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,107891.5281
Dhemaji,Assam,MostlyCropland->MostlyDeciduousForest,323973.4151
Dhemaji,Assam,MostlyCropland->MostlyNeedleleaf/EvergreenForest,68651.52475
Dhemaji,Assam,NoChange,2426129033
Dhemaji,Assam,Other,802527459.1
Dhemaji,Assam,SurfaceWater->Barearea,13776679.02
Dhemaji,Assam,SurfaceWater->MostlyCropland,216209.2242
Dhemaji,Assam,SurfaceWater->MostlyNeedleleaf/EvergreenForest,108092.1814
Dibrugarh,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",107777.0545
Dibrugarh,Assam,"Grassland,Scrub,orShrub->Barearea",970262.8956
Dibrugarh,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,107779.7757
Dibrugarh,Assam,NoChange,2991910023
Dibrugarh,Assam,Other,1295286036
Dibrugarh,Assam,SurfaceWater->Barearea,32696533.6
Dibrugarh,Assam,SurfaceWater->MostlyCropland,862195.44
Upper Subansiri,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",108878.5299
Upper Subansiri,Arunachal Pradesh,NoChange,3514012903
Upper Subansiri,Arunachal Pradesh,Other,4872177623
West Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",17446.253
West Siang,Arunachal Pradesh,NoChange,1202605446
West Siang,Arunachal Pradesh,Other,519858356.4
Leparada,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",108161.42
Leparada,Arunachal Pradesh,NoChange,736159810.1
Leparada,Arunachal Pradesh,Other,263324801.1
Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",91067.64376
Siang,Arunachal Pradesh,NoChange,2937481318
Siang,Arunachal Pradesh,Other,1462803442
Lower Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",108075.6072
Lower Siang,Arunachal Pradesh,MostlyCropland->MostlyNeedleleaf/EvergreenForest,147494.1237
Lower Siang,Arunachal Pradesh,NoChange,1986950670
Lower Siang,Arunachal Pradesh,Other,338606407.1
Kra Daadi,Arunachal Pradesh,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,107987.4793
Kra Daadi,Arunachal Pradesh,NoChange,1613593484
Kra Daadi,Arunachal Pradesh,Other,1212347444
Tirap,Arunachal Pradesh,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",214609.5632
Tirap,Arunachal Pradesh,NoChange,855200334.5
Tirap,Arunachal Pradesh,Other,532275805.9
Tinsukia,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",969869.3694
Tinsukia,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,538630.5056
Tinsukia,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",108001.2396
Tinsukia,Assam,NoChange,3170067260
Tinsukia,Assam,Other,1695925854
Tinsukia,Assam,SurfaceWater->Barearea,105235.7482
Namsai,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",324293.0876
Namsai,Arunachal Pradesh,"Grassland,Scrub,orShrub->SwampyorOftenFloodedVegetation",108114.2907
Namsai,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",7997788.721
Namsai,Arunachal Pradesh,NoChange,1335095655
Namsai,Arunachal Pradesh,Other,402782668.7
Changlang,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",1510336.708
Changlang,Arunachal Pradesh,NoChange,4579236695
Changlang,Arunachal Pradesh,Other,1859962003
Lohit,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",324607.0745
Lohit,Arunachal Pradesh,MostlyCropland->MostlyDeciduousForest,540879.0046
Lohit,Arunachal Pradesh,MostlyCropland->MostlyNeedleleaf/EvergreenForest,3593080.838
Lohit,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",756869.4323
Lohit,Arunachal Pradesh,NoChange,2287800085
Lohit,Arunachal Pradesh,Other,1338968504
Lower Dibang Valley,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",216690.4955
Lower Dibang Valley,Arunachal Pradesh,MostlyCropland->MostlyNeedleleaf/EvergreenForest,1279086.473
Lower Dibang Valley,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",1842121.598
Lower Dibang Valley,Arunachal Pradesh,NoChange,2651055262
Lower Dibang Valley,Arunachal Pradesh,Other,2171034388
Anjaw,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",216968.5468
Anjaw,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",541863.4709
Anjaw,Arunachal Pradesh,NoChange,2435857069
Anjaw,Arunachal Pradesh,Other,5502836933
East Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",650262.4962
East Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->SwampyorOftenFloodedVegetation",108339.6199
East Siang,Arunachal Pradesh,MostlyCropland->Barearea,1082483.604
East Siang,Arunachal Pradesh,MostlyCropland->MostlyNeedleleaf/EvergreenForest,433386.5569
East Siang,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",1626114.975
East Siang,Arunachal Pradesh,NoChange,1744891136
East Siang,Arunachal Pradesh,Other,492269243.6
Shi Yomi,Arunachal Pradesh,NoChange,1045083974
Shi Yomi,Arunachal Pradesh,Other,2397261253
Dibang Valley,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",109002.5275
Dibang Valley,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",654029.7687
Dibang Valley,Arunachal Pradesh,NoChange,4116014326
Dibang Valley,Arunachal Pradesh,Other,8236099190
Upper Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",1418350.694
Upper Siang,Arunachal Pradesh,"Grassland,Scrub,orShrub->SwampyorOftenFloodedVegetation",108913.0699
Upper Siang,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",544065.525
Upper Siang,Arunachal Pradesh,NoChange,3927553122
Upper Siang,Arunachal Pradesh,Other,4893082263
